date,ward_id,ward_name,temp_mean_c,temp_max_c,temp_min_c,humidity_pct,wind_speed_ms,solar_radiation_kwh_m2,heat_index_c,wbgt_c,utci_c,temperature_anomaly_c,is_heatwave_day,temp_lag_1d,temp_lag_3d,temp_lag_7d,humidity_lag_1d,humidity_lag_3d,humidity_lag_7d
2023-08-21,0,Mumbai Citywide,26.13,29.11,23.7,87.58,2.65,5.8435,26.13,(25.241073619248482+0j),(29.154738543482512+0j),0.06545698924730914,0,26.32,26.09,25.92,88.64,88.29,88.41
2023-08-22,0,Mumbai Citywide,26.19,29.09,23.95,88.66,2.67,3.0722,26.19,(25.2759770564245+0j),(29.288562526807805+0j),0.1254569892473114,0,26.13,26.44,26.09,87.58,88.07,87.29
2023-08-23,0,Mumbai Citywide,26.32,28.82,24.11,89.56,2.79,4.2367,26.32,(25.541863033076186+0j),(29.498352280857638+0j),0.2554569892473104,0,26.19,26.32,26.13,88.66,88.64,87.73
2023-08-24,0,Mumbai Citywide,26.7,29.25,24.61,89.74,3.17,5.1161,29.870957721852122,(25.961525764769966+0j),(29.998313477243293+0j),0.6354569892473094,0,26.32,26.13,26.2,89.56,87.58,87.82
2023-08-25,0,Mumbai Citywide,26.95,29.55,25.04,89.63,3.3,4.9978,30.55527297164656,(26.188754330121853+0j),(30.34670455690055+0j),0.8854569892473094,0,26.7,26.19,26.09,89.74,88.66,88.29
2023-08-26,0,Mumbai Citywide,26.81,29.23,25.13,89.06,3.4,5.124,30.112384036370585,(25.9965484924518+0j),(30.078615367530205+0j),0.7454569892473089,0,26.95,26.32,26.44,89.63,89.56,88.07
2023-08-27,0,Mumbai Citywide,26.79,29.77,24.87,88.54,3.14,4.9025,30.01128160569986,(25.924791845335157+0j),(30.088310289646444+0j),0.7254569892473093,0,26.81,26.7,26.32,89.06,89.74,88.64
2023-08-28,0,Mumbai Citywide,26.22,28.97,24.24,90.29,2.52,5.8654,26.22,(25.59992002743031+0j),(29.443359143167758+0j),0.155456989247309,0,26.79,26.95,26.13,88.54,89.63,87.58
2023-08-29,0,Mumbai Citywide,26.37,29.76,23.66,87.35,1.97,6.0612,26.37,(25.501339342736316+0j),(29.682082017053332+0j),0.30545698924731113,0,26.22,26.81,26.19,90.29,89.06,88.66
2023-08-30,0,Mumbai Citywide,26.58,30.14,23.85,85.33,1.52,6.4999,26.58,(25.56466044815043+0j),(30.0234219878162+0j),0.5154569892473084,0,26.37,26.79,26.32,87.35,88.54,89.56
2023-08-31,0,Mumbai Citywide,26.63,30.79,23.45,86.41,1.56,6.5986,26.63,(25.722385858694924+0j),(30.139098699449047+0j),0.5654569892473091,0,26.58,26.22,26.7,85.33,90.29,89.74
2023-09-01,0,Mumbai Citywide,26.94,31.14,24.02,87.1,1.72,6.2606,30.27626043617363,(26.0648643865431+0j),(30.604806340985103+0j),0.7287083333333335,0,26.63,26.37,26.95,86.41,87.35,89.63
2023-09-02,0,Mumbai Citywide,25.86,28.07,24.3,90.45,2.04,2.8027,25.86,(25.1254798180344+0j),(29.01269389406585+0j),-0.35129166666666833,0,26.94,26.58,26.81,87.1,85.33,89.06
2023-09-03,0,Mumbai Citywide,26.19,29.5,23.78,87.68,2.02,1.7134,26.19,(25.12754215225689+0j),(29.408479649660674+0j),-0.021291666666666487,0,25.86,26.63,26.79,90.45,86.41,88.54
2023-09-04,0,Mumbai Citywide,26.06,29.39,23.92,87.53,2.26,6.1188,26.06,(25.199829068455927+0j),(29.142893071660374+0j),-0.15129166666666904,0,26.19,26.94,26.22,87.68,87.1,90.29
2023-09-05,0,Mumbai Citywide,26.16,29.76,23.55,86.33,2.06,6.0948,26.16,(25.191692926061403+0j),(29.29411996090582+0j),-0.051291666666667624,0,26.06,25.86,26.37,87.53,90.45,87.35
2023-09-06,0,Mumbai Citywide,26.25,29.32,23.53,88.92,2.57,5.7226,26.25,(25.487592941486838+0j),(29.417246833537146+0j),0.038708333333332234,0,26.16,26.19,26.58,86.33,87.68,85.33
2023-09-07,0,Mumbai Citywide,25.75,26.71,25.05,92.71,3.45,2.0042,25.75,(25.170712055910695+0j),(28.582066918223777+0j),-0.46129166666666777,0,26.25,26.06,26.63,88.92,87.53,86.41
2023-09-08,0,Mumbai Citywide,26.26,27.26,25.34,92.93,3.88,1.091,26.26,(25.658793918284605+0j),(29.281235528088235+0j),0.0487083333333338,0,25.75,26.16,26.94,92.71,86.33,87.1
2023-09-09,0,Mumbai Citywide,26.76,28.63,25.42,91.55,3.31,3.2986,30.19727289301623,(26.11718952003895+0j),(30.140966228186514+0j),0.5487083333333338,0,26.26,26.25,25.86,92.93,88.92,90.45
2023-09-10,0,Mumbai Citywide,27.02,29.45,25.46,90.72,2.85,5.1163,30.869170220892038,(26.385603334886746+0j),(30.620171340642955+0j),0.8087083333333318,0,26.76,25.75,26.19,91.55,92.71,87.68
2023-09-11,0,Mumbai Citywide,26.87,29.76,24.99,89.74,3.02,5.9366,30.34172400445827,(26.170699109850382+0j),(30.298416183243297+0j),0.6587083333333332,0,27.02,26.26,26.06,90.72,92.93,87.53
2023-09-12,0,Mumbai Citywide,26.54,29.56,24.14,88.44,2.43,5.6254,26.54,(25.729014280799507+0j),(29.87689277152809+0j),0.3287083333333314,0,26.87,26.76,26.16,89.74,91.55,86.33
2023-09-13,0,Mumbai Citywide,26.31,29.21,24.05,88.64,2.43,5.8644,26.31,(25.533001080565445+0j),(29.532258736666233+0j),0.09870833333333096,0,26.54,27.02,26.25,88.44,90.72,88.92
2023-09-14,0,Mumbai Citywide,26.48,29.35,24.03,87.4,1.78,5.2826,26.48,(25.5840838430107+0j),(29.900165691089512+0j),0.26870833333333266,0,26.31,26.87,25.75,88.64,89.74,92.71
2023-09-15,0,Mumbai Citywide,26.66,29.39,24.41,88.49,1.89,4.8182,26.66,(25.837439898328277+0j),(30.19862790496708+0j),0.4487083333333324,0,26.48,26.54,26.26,87.4,88.44,92.93
2023-09-16,0,Mumbai Citywide,26.63,28.64,25.42,91.14,2.81,2.4002,26.63,(25.918878657293888+0j),(30.044796694454114+0j),0.41870833333333124,0,26.66,26.31,26.76,88.49,88.64,91.55
2023-09-17,0,Mumbai Citywide,27.13,29.61,25.46,89.42,3.51,3.6274,31.042991469431122,(26.28401877277941+0j),(30.561807402395235+0j),0.9187083333333312,0,26.63,26.48,27.02,91.14,87.4,90.72
2023-09-18,0,Mumbai Citywide,27.14,29.82,25.41,89.08,3.83,4.2146,31.032882619456966,(26.276586452420062+0j),(30.480496060987388+0j),0.9287083333333328,0,27.13,26.66,26.87,89.42,88.49,89.74
2023-09-19,0,Mumbai Citywide,27.13,29.72,25.44,88.69,3.61,5.4893,30.96061871478518,(26.28442816990981+0j),(30.50091368797667+0j),0.9187083333333312,0,27.14,26.63,26.54,89.08,91.14,88.44
2023-09-20,0,Mumbai Citywide,27.19,29.81,25.39,90.8,3.28,4.645,31.378192650432318,(26.52715015248944+0j),(30.780249793318397+0j),0.9787083333333335,0,27.13,27.13,26.31,88.69,89.42,88.64
2023-09-21,0,Mumbai Citywide,26.93,29.34,25.49,92.2,2.04,3.4606,30.758935441140984,(26.390416529423817+0j),(30.754131676928445+0j),0.718708333333332,0,27.19,27.14,26.48,90.8,89.08,87.4
2023-09-22,0,Mumbai Citywide,26.7,29.09,24.87,91.06,1.62,3.5798,29.982806389018908,(26.072689253042277+0j),(30.447295185907834+0j),0.4887083333333315,0,26.93,27.13,26.66,92.2,88.69,88.49
2023-09-23,0,Mumbai Citywide,26.13,27.98,24.87,93.22,1.75,2.8394,26.13,(25.670665387318113+0j),(29.622918463341954+0j),-0.08129166666666876,0,26.7,27.19,26.63,91.06,90.8,91.14
2023-09-24,0,Mumbai Citywide,25.92,28.45,24.33,91.28,1.81,2.8217,25.92,(25.27237278071607+0j),(29.197870057858804+0j),-0.29129166666666606,0,26.13,26.93,27.13,93.22,92.2,89.42
2023-09-25,0,Mumbai Citywide,26.02,28.93,24.01,91.69,1.92,3.7678,26.02,(25.457909260295526+0j),(29.34318708319182+0j),-0.1912916666666682,0,25.92,26.7,27.14,91.28,91.06,89.08
2023-09-26,0,Mumbai Citywide,26.09,28.26,24.54,91.69,1.61,5.4751,26.09,(25.635796491592686+0j),(29.52964616419182+0j),-0.12129166666666791,0,26.02,26.13,27.13,91.69,93.22,88.69
2023-09-27,0,Mumbai Citywide,26.76,29.29,24.85,91.89,2.14,3.9962,30.22786321080557,(26.215264635240203+0j),(30.449432088811196+0j),0.5487083333333338,0,26.09,25.92,27.19,91.69,91.28,90.8
2023-09-28,0,Mumbai Citywide,27.18,30.13,24.91,90.49,1.92,3.3838,31.311819688904134,(26.47055042948107+0j),(31.089395137069474+0j),0.968708333333332,0,26.76,26.02,26.93,91.89,91.69,92.2
2023-09-29,0,Mumbai Citywide,27.71,31.26,25.05,86.97,1.93,3.8328,32.380871910587594,(26.668199855377274+0j),(31.722556827108757+0j),1.498708333333333,0,27.18,26.09,26.7,90.49,91.69,91.06
2023-09-30,0,Mumbai Citywide,27.24,30.4,24.69,90.18,2.11,4.3078,31.451279761021983,(26.540318579010478+0j),(31.119396851939158+0j),1.0287083333333307,0,27.71,26.76,26.13,86.97,91.89,93.22
2023-10-01,0,Mumbai Citywide,26.72,29.04,25.13,92.56,2.23,4.1239,30.17038930532347,(26.243974614139333+0j),(30.39592501885118+0j),0.5116666666666667,0,27.24,27.18,25.92,90.18,90.49,91.28
2023-10-02,0,Mumbai Citywide,26.33,29.21,24.33,88.89,1.79,4.6171,26.33,(25.54474878044329+0j),(29.73409704087287+0j),0.12166666666666615,0,26.72,27.71,26.02,92.56,86.97,91.69
2023-10-03,0,Mumbai Citywide,26.24,29.64,23.78,85.85,1.32,5.61,26.24,(25.244530555805536+0j),(29.580052648587227+0j),0.03166666666666629,0,26.33,27.24,26.09,88.89,90.18,91.69
2023-10-04,0,Mumbai Citywide,26.26,30.29,23.57,86.57,1.39,5.9194,26.26,(25.34763777488281+0j),(29.624547159661745+0j),0.051666666666669414,0,26.24,26.72,26.76,85.85,92.56,91.89
2023-10-05,0,Mumbai Citywide,25.82,30.08,22.3,87.03,1.56,5.8812,25.82,(24.945006045307395+0j),(28.929782316218066+0j),-0.38833333333333186,0,26.26,26.33,27.18,86.57,88.89,90.49
2023-10-06,0,Mumbai Citywide,26.09,30.44,23.02,85.84,1.39,5.7329,26.09,(25.098445818043658+0j),(29.333958087739845+0j),-0.11833333333333229,0,25.82,26.24,27.71,87.03,85.85,86.97
2023-10-07,0,Mumbai Citywide,26.49,31.09,22.92,86.21,1.51,5.7221,26.49,(25.51871457344031+0j),(29.929117900350658+0j),0.2816666666666663,0,26.09,26.26,27.24,85.84,86.57,90.18
2023-10-08,0,Mumbai Citywide,27.15,32.43,22.79,83.12,1.47,5.357,30.402789981681696,(25.842224889367895+0j),(30.79236685468809+0j),0.9416666666666664,0,26.49,25.82,26.72,86.21,87.03,92.56
2023-10-09,0,Mumbai Citywide,26.84,31.61,23.0,82.8,1.64,5.6599,29.62981698927576,(25.513743476937055+0j),(30.268315552964836+0j),0.6316666666666677,0,27.15,26.09,26.33,83.12,85.84,88.89
2023-10-10,0,Mumbai Citywide,25.99,31.13,21.9,83.43,1.95,5.7516,25.99,(24.730913133922304+0j),(28.940175366080204+0j),-0.2183333333333337,0,26.84,26.49,26.24,82.8,86.21,85.85
2023-10-11,0,Mumbai Citywide,26.17,31.61,21.63,81.64,1.58,5.6904,26.17,(24.75089673433532+0j),(29.226407464688595+0j),-0.038333333333330444,0,25.99,27.15,26.26,83.43,83.12,86.57
2023-10-12,0,Mumbai Citywide,27.44,33.29,22.79,77.74,1.43,5.34,30.47597528261018,(25.585219017927336+0j),(30.9646677030709+0j),1.2316666666666691,0,26.17,26.84,25.82,81.64,82.8,87.03
2023-10-13,0,Mumbai Citywide,27.74,33.61,22.69,76.37,1.69,5.2212,30.96954181451243,(25.712835597945087+0j),(31.269027628438863+0j),1.5316666666666663,0,27.44,25.99,26.09,77.74,83.43,85.84
2023-10-14,0,Mumbai Citywide,27.78,33.26,22.69,72.26,1.29,5.2123,30.525624095328016,(25.352039908858245+0j),(31.21012863061727+0j),1.571666666666669,0,27.74,26.17,26.49,76.37,81.64,86.21
2023-10-15,0,Mumbai Citywide,27.44,32.98,22.84,77.19,1.4,5.1062,30.41215775593912,(25.517640157796514+0j),(30.944178651306753+0j),1.2316666666666691,0,27.78,27.44,27.15,72.26,77.74,83.12
2023-10-16,0,Mumbai Citywide,27.76,32.69,23.45,76.57,1.38,4.344,31.040375380528044,(25.71991237893405+0j),(31.386362305405054+0j),1.5516666666666694,0,27.44,27.74,26.84,77.19,76.37,82.8
2023-10-17,0,Mumbai Citywide,27.63,32.95,23.04,75.47,1.3,4.8386,30.61596477320269,(25.51594964484076+0j),(31.158717877005213+0j),1.4216666666666669,0,27.76,27.78,25.99,76.57,72.26,83.43
2023-10-18,0,Mumbai Citywide,26.96,32.58,22.49,77.28,2.0,4.9476,29.406397937175615,(25.020711260425077+0j),(30.093595363618437+0j),0.7516666666666687,0,27.63,27.44,26.17,75.47,77.19,81.64
2023-10-19,0,Mumbai Citywide,27.04,32.98,21.96,75.36,1.66,5.2286,29.39452797035114,(24.937220365090102+0j),(30.20310980638145+0j),0.831666666666667,0,26.96,27.76,27.44,77.28,76.57,77.74
2023-10-20,0,Mumbai Citywide,27.72,32.63,23.0,74.32,1.53,4.5264,30.662477846399934,(25.45286542496335+0j),(31.172014345883685+0j),1.5116666666666667,0,27.04,27.63,27.74,75.36,75.47,76.37
2023-10-21,0,Mumbai Citywide,27.46,32.24,22.95,76.12,1.77,4.6495,30.331767418283018,(25.381489353210036+0j),(30.826481069323556+0j),1.2516666666666687,0,27.72,26.96,27.78,74.32,77.28,72.26
2023-10-22,0,Mumbai Citywide,27.48,32.25,23.34,77.2,1.51,4.925,30.50066640684348,(25.54012665577234+0j),(30.97593166318851+0j),1.2716666666666683,0,27.46,27.04,27.44,76.12,75.36,77.19
2023-10-23,0,Mumbai Citywide,26.83,32.76,21.98,73.63,1.68,4.9526,28.85042404142612,(24.5435164881136+0j),(29.810493010759696+0j),0.6216666666666661,0,27.48,27.72,27.76,77.2,74.32,76.57
2023-10-24,0,Mumbai Citywide,26.68,32.35,22.33,73.59,1.79,4.9111,28.577268025070296,(24.38738299102398+0j),(29.56410418364128+0j),0.47166666666666757,0,26.83,27.46,27.63,73.63,76.12,75.47
2023-10-25,0,Mumbai Citywide,25.92,32.32,20.86,71.17,2.15,5.113,25.92,(23.409037732937897+0j),(28.2739819256911+0j),-0.28833333333333044,0,26.68,27.48,26.96,73.59,77.2,77.28
2023-10-26,0,Mumbai Citywide,25.32,31.85,19.84,65.69,2.56,5.123,25.32,(22.271250343512744+0j),(27.10469721067711+0j),-0.8883333333333319,0,25.92,26.83,27.04,71.17,73.63,75.36
2023-10-27,0,Mumbai Citywide,24.73,31.81,18.73,64.9,2.25,5.261,24.73,(21.656671738565226+0j),(26.32988649811086+0j),-1.4783333333333317,0,25.32,26.68,27.72,65.69,73.59,74.32
2023-10-28,0,Mumbai Citywide,25.12,32.3,18.75,64.73,2.02,5.1072,25.12,(22.009706556132343+0j),(26.92480122708205+0j),-1.0883333333333312,0,24.73,25.92,27.46,64.9,71.17,76.12
2023-10-29,0,Mumbai Citywide,25.26,32.69,18.63,63.93,1.77,4.9639,25.26,(22.065533247269485+0j),(27.15235068445895+0j),-0.9483333333333306,0,25.12,25.32,27.48,64.73,65.69,77.2
2023-10-30,0,Mumbai Citywide,25.0,32.31,19.09,65.25,2.34,4.9454,25.0,(21.92620000955081+0j),(26.69630986081664+0j),-1.2083333333333321,0,25.26,24.73,26.83,63.93,64.9,73.63
2023-10-31,0,Mumbai Citywide,24.78,31.68,18.56,67.0,2.27,4.8211,24.78,(21.89001053453398+0j),(26.46716282303906+0j),-1.428333333333331,0,25.0,25.12,26.68,65.25,64.73,73.59
2023-11-01,0,Mumbai Citywide,24.59,31.66,18.94,70.12,2.23,4.913,24.59,(22.02322985506346+0j),(26.3142600842013+0j),-0.04420833333333363,0,24.78,25.26,25.92,67.0,63.93,71.17
2023-11-02,0,Mumbai Citywide,24.93,31.66,18.97,69.93,2.03,4.7868,24.93,(22.330915619748104+0j),(26.842221337147958+0j),0.29579166666666623,0,24.59,25.0,25.32,70.12,65.25,65.69
2023-11-03,0,Mumbai Citywide,25.31,32.47,19.61,69.14,2.14,4.5408,25.31,(22.596573697885976+0j),(27.32613010778723+0j),0.6757916666666652,0,24.93,24.78,24.73,69.93,67.0,64.9
2023-11-04,0,Mumbai Citywide,25.78,33.43,19.06,66.62,2.55,4.345,25.78,(22.763122299919846+0j),(27.78840736586178+0j),1.1457916666666677,0,25.31,24.59,25.12,69.14,70.12,64.73
2023-11-05,0,Mumbai Citywide,26.29,32.35,21.17,72.09,2.37,4.3277,26.29,(23.806836108612977+0j),(28.789136715111944+0j),1.6557916666666657,0,25.78,24.93,25.26,66.62,69.93,63.93
2023-11-06,0,Mumbai Citywide,25.16,31.15,20.61,71.9,2.7,4.6109,25.16,(22.7088063713799+0j),(27.07514059899062+0j),0.5257916666666667,0,26.29,25.31,25.0,72.09,69.14,65.25
2023-11-07,0,Mumbai Citywide,25.66,31.82,20.66,76.32,2.05,4.6042,25.66,(23.649354847825343+0j),(28.132807160142256+0j),1.0257916666666667,0,25.16,25.78,24.78,71.9,66.62,67.0
2023-11-08,0,Mumbai Citywide,26.07,30.69,22.27,81.78,1.92,4.1657,26.07,(24.56566591829374+0j),(28.997820847752894+0j),1.4357916666666668,0,25.66,26.29,24.59,76.32,72.09,70.12
2023-11-09,0,Mumbai Citywide,26.56,30.42,23.35,82.13,1.23,4.3222,26.56,(25.120980446906458+0j),(29.91952347797269+0j),1.9257916666666652,0,26.07,25.16,24.93,81.78,71.9,69.93
2023-11-10,0,Mumbai Citywide,25.68,28.39,24.04,86.64,1.77,4.3224,25.68,(24.670971390346285+0j),(28.647592281776443+0j),1.0457916666666662,0,26.56,25.66,25.31,82.13,76.32,69.14
2023-11-11,0,Mumbai Citywide,26.08,32.13,21.78,74.28,2.17,4.3219,26.08,(23.832381246494666+0j),(28.63047015414321+0j),1.4457916666666648,0,25.68,26.07,25.78,86.64,81.78,66.62
2023-11-12,0,Mumbai Citywide,25.8,32.75,20.97,70.49,2.65,4.4246,25.8,(23.17278768724453+0j),(27.949375455851644+0j),1.1657916666666672,0,26.08,26.56,26.29,74.28,82.13,72.09
2023-11-13,0,Mumbai Citywide,24.98,32.04,19.54,70.54,2.46,4.6514,24.98,(22.41375641768123+0j),(26.82781104477164+0j),0.34579166666666694,0,25.8,25.68,25.16,70.49,86.64,71.9
2023-11-14,0,Mumbai Citywide,24.93,32.08,19.9,67.93,1.8,4.4698,24.93,(22.127111700605404+0j),(26.828678808465757+0j),0.29579166666666623,0,24.98,26.08,25.66,70.54,74.28,76.32
2023-11-15,0,Mumbai Citywide,24.24,31.52,18.25,68.0,1.79,4.435,24.24,(21.478693536143272+0j),(25.8588597961397+0j),-0.39420833333333505,0,24.93,25.8,26.07,67.93,70.49,81.78
2023-11-16,0,Mumbai Citywide,24.22,31.51,18.38,66.02,1.99,4.4534,24.22,(21.257775813194293+0j),(25.71886812799833+0j),-0.4142083333333346,0,24.24,24.98,26.56,68.0,70.54,82.13
2023-11-17,0,Mumbai Citywide,23.92,31.31,17.79,66.33,2.22,4.0632,23.92,(20.97586594006366+0j),(25.250242697764968+0j),-0.7142083333333318,0,24.22,24.93,25.68,66.02,67.93,86.64
2023-11-18,0,Mumbai Citywide,24.09,31.51,18.32,68.25,1.87,4.1054,24.09,(21.339560604509124+0j),(25.634548136816637+0j),-0.5442083333333336,0,23.92,24.24,26.08,66.33,68.0,74.28
2023-11-19,0,Mumbai Citywide,25.35,31.79,19.96,72.54,1.64,4.0668,25.35,(22.96854637881997+0j),(27.637461667053884+0j),0.7157916666666679,0,24.09,24.22,25.8,68.25,66.02,70.49
2023-11-20,0,Mumbai Citywide,26.39,32.63,21.37,70.45,2.01,4.1323,26.39,(23.740482140906874+0j),(28.95004496162315+0j),1.755791666666667,0,25.35,23.92,24.98,72.54,66.33,70.54
2023-11-21,0,Mumbai Citywide,25.02,31.71,19.76,69.59,2.21,4.2622,25.02,(22.34865519920594+0j),(26.91315655363196+0j),0.3857916666666661,0,26.39,24.09,24.93,70.45,68.25,67.93
2023-11-22,0,Mumbai Citywide,23.82,30.78,18.47,67.69,2.37,4.2886,23.82,(21.019054378687454+0j),(25.11158317783831+0j),-0.8142083333333332,0,25.02,25.35,24.24,69.59,72.54,68.0
2023-11-23,0,Mumbai Citywide,24.2,31.16,18.13,68.09,1.98,4.2739,24.2,(21.432542675535018+0j),(25.75764621375454+0j),-0.4342083333333342,0,23.82,26.39,24.22,67.69,70.45,66.02
2023-11-24,0,Mumbai Citywide,26.14,31.88,20.66,72.67,2.09,4.0006,26.14,(23.715710126500834+0j),(28.66839290553856+0j),1.505791666666667,0,24.2,25.02,23.92,68.09,69.59,66.33
2023-11-25,0,Mumbai Citywide,26.83,32.55,21.76,70.86,2.25,4.2506,28.63728905768666,(24.198449274624473+0j),(29.537506452956322+0j),2.195791666666665,0,26.14,23.82,24.09,72.67,67.69,68.25
2023-11-26,0,Mumbai Citywide,25.79,30.24,22.65,82.77,2.38,2.1449,25.79,(24.272983141375438+0j),(28.504361244226335+0j),1.1557916666666657,0,26.83,24.2,25.35,70.86,68.09,72.54
2023-11-27,0,Mumbai Citywide,25.65,29.49,22.69,84.42,1.55,3.6055,25.65,(24.396856427329478+0j),(28.567707754418493+0j),1.015791666666665,0,25.79,26.14,26.39,82.77,72.67,70.45
2023-11-28,0,Mumbai Citywide,24.31,28.87,21.11,83.86,1.39,4.565,24.31,(23.09412126871675+0j),(26.563140439647498+0j),-0.32420833333333476,0,25.65,26.83,25.02,84.42,70.86,69.59
2023-11-29,0,Mumbai Citywide,23.3,28.52,19.39,81.23,1.3,4.4218,23.3,(21.857777285637603+0j),(24.993580246223214+0j),-1.3342083333333328,0,24.31,25.79,23.82,83.86,82.77,67.69
2023-11-30,0,Mumbai Citywide,23.86,29.72,19.74,82.04,1.34,4.0618,23.86,(22.45582730583835+0j),(25.843364627292768+0j),-0.774208333333334,0,23.3,25.65,24.2,81.23,84.42,68.09
2023-12-01,0,Mumbai Citywide,23.68,29.49,19.72,83.39,1.29,4.0248,23.68,(22.406790809462205+0j),(25.62421888187657+0j),0.33678763440860493,0,23.86,24.31,26.14,82.04,83.86,72.67
2023-12-02,0,Mumbai Citywide,24.91,31.28,19.42,78.83,1.68,4.3296,24.91,(23.170437522881336+0j),(27.217049879098276+0j),1.5667876344086054,0,23.68,23.3,26.83,83.39,81.23,70.86
2023-12-03,0,Mumbai Citywide,25.47,31.68,21.47,75.05,2.09,4.0968,25.47,(23.313636453699765+0j),(27.79537832830822+0j),2.126787634408604,0,24.91,23.86,25.79,78.83,82.04,82.77
2023-12-04,0,Mumbai Citywide,26.11,32.13,21.59,75.79,1.86,3.8928,26.11,(24.00162172052089+0j),(28.81609384867415+0j),2.7667876344086046,0,25.47,23.68,25.65,75.05,83.39,84.42
2023-12-05,0,Mumbai Citywide,25.52,31.54,20.77,71.85,1.93,3.9166,25.52,(23.042452808501725+0j),(27.782798998100837+0j),2.176787634408605,0,26.11,24.91,24.31,75.79,78.83,83.86
2023-12-06,0,Mumbai Citywide,24.57,29.59,20.05,72.12,2.48,3.852,24.57,(22.137871697306892+0j),(26.289989880857526+0j),1.2267876344086055,0,25.52,25.47,23.3,71.85,75.05,81.23
2023-12-07,0,Mumbai Citywide,24.46,29.8,20.13,73.0,1.76,4.3454,24.46,(22.170816215786502+0j),(26.340634349463148+0j),1.116787634408606,0,24.57,26.11,23.86,72.12,75.79,82.04
2023-12-08,0,Mumbai Citywide,24.19,30.52,18.93,73.51,1.86,4.3272,24.19,(21.955551149036005+0j),(25.941854640380374+0j),0.8467876344086065,0,24.46,25.52,23.68,73.0,71.85,83.39
2023-12-09,0,Mumbai Citywide,24.72,31.59,18.75,68.87,1.55,4.6226,24.72,(22.04186215585201+0j),(26.62677211642576+0j),1.376787634408604,0,24.19,24.57,24.91,73.51,72.12,78.83
2023-12-10,0,Mumbai Citywide,24.51,31.49,19.04,71.24,1.75,4.6423,24.51,(22.064568865867848+0j),(26.35716983170956+0j),1.1667876344086068,0,24.72,24.46,25.47,68.87,73.0,75.05
2023-12-11,0,Mumbai Citywide,24.28,30.9,19.17,71.95,1.39,4.6529,24.28,(21.93362185362874+0j),(26.14016073912665+0j),0.9367876344086064,0,24.51,24.19,26.11,71.24,73.51,75.79
2023-12-12,0,Mumbai Citywide,23.46,30.25,18.03,70.28,1.38,4.5242,23.46,(20.983660440252024+0j),(24.920059010865092+0j),0.11678763440860607,0,24.28,24.72,25.52,71.95,68.87,71.85
2023-12-13,0,Mumbai Citywide,23.86,31.12,17.63,67.11,1.4,4.3322,23.86,(21.046041457392665+0j),(25.393697540566542+0j),0.5167876344086046,0,23.46,24.51,24.57,70.28,71.24,72.12
2023-12-14,0,Mumbai Citywide,24.02,30.88,18.46,63.28,2.53,4.0985,24.02,(20.761656610753793+0j),(25.221721948970252+0j),0.6767876344086048,0,23.86,24.28,24.46,67.11,71.95,73.0
2023-12-15,0,Mumbai Citywide,23.45,30.38,17.58,59.93,2.44,3.9098,23.45,(19.893126897615357+0j),(24.366795105327167+0j),0.1067876344086045,0,24.02,23.46,24.19,63.28,70.28,73.51
2023-12-16,0,Mumbai Citywide,22.55,30.23,15.95,60.77,1.47,4.0634,22.55,(19.184929208105302+0j),(23.399476924431806+0j),-0.7932123655913941,0,23.45,23.86,24.72,59.93,67.11,68.87
2023-12-17,0,Mumbai Citywide,23.55,30.81,17.54,67.15,2.27,3.534,23.55,(20.67766231967474+0j),(24.741001259901843+0j),0.20678763440860592,0,22.55,24.02,24.51,60.77,63.28,71.24
2023-12-18,0,Mumbai Citywide,23.24,28.79,19.71,64.3,3.95,2.8627,23.24,(20.044497111797867+0j),(23.81279691891465+0j),-0.10321236559139635,0,23.55,23.45,24.28,67.15,59.93,71.95
2023-12-19,0,Mumbai Citywide,23.03,29.51,19.31,60.35,3.73,3.8431,23.03,(19.507012656632646+0j),(23.48152138704545+0j),-0.31321236559139365,0,23.24,22.55,23.46,64.3,60.77,70.28
2023-12-20,0,Mumbai Citywide,21.87,28.16,17.32,58.44,2.82,3.3197,21.87,(18.245742889950765+0j),(22.092029664751497+0j),-1.4732123655913938,0,23.03,23.55,23.86,60.35,67.15,67.11
2023-12-21,0,Mumbai Citywide,21.79,27.37,17.83,58.9,2.61,3.6082,21.79,(18.23421580479766+0j),(22.043641836010163+0j),-1.5532123655913956,0,21.87,23.24,24.02,58.44,64.3,63.28
2023-12-22,0,Mumbai Citywide,23.51,30.83,18.33,52.96,1.74,2.7413,23.51,(19.210541469766007+0j),(24.437647324938713+0j),0.16678763440860678,0,21.79,23.03,23.45,58.9,60.35,59.93
2023-12-23,0,Mumbai Citywide,24.49,33.67,18.21,54.41,1.76,4.573,24.49,(20.35368418956066+0j),(25.774922679237452+0j),1.1467876344086037,0,23.51,21.87,22.55,52.96,58.44,60.77
2023-12-24,0,Mumbai Citywide,24.22,33.48,17.5,53.66,2.5,4.4786,24.22,(19.992932071303734+0j),(25.207540909893282+0j),0.8767876344086041,0,24.49,21.79,23.55,54.41,58.9,67.15
2023-12-25,0,Mumbai Citywide,24.49,34.44,17.84,53.31,2.55,4.4484,24.49,(20.19936884063577+0j),(25.54158351089023+0j),1.1467876344086037,0,24.22,23.51,23.24,53.66,52.96,64.3
2023-12-26,0,Mumbai Citywide,24.08,33.73,17.77,54.22,2.24,4.3363,24.08,(19.925918053166118+0j),(25.103793256461085+0j),0.7367876344086035,0,24.49,24.49,23.03,53.31,54.41,60.35
